,SRR4425715,SRR4425719,SRR4425713,SRR4425659,SRR4425662,SRR4425712,SRR4425660,SRR4425718,SRR4425710,SRR4425666,SRR4425714,SRR4425711,SRR4425661,SRR4425664,SRR4425663,SRR4425665
MEG_1744|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEE,2338,231,0,159,3047,0,147,182,15783,0,0,0,531,0,0,0
MEG_1893|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0
MEG_2858|Drugs|MLS|23S_rRNA_methyltransferases|ERMX,0,349,19754,519,36,34910,36,6291,2327,645,10330,6313,0,777,506,345
MEG_6914|Drugs|betalactams|Class_A_betalactamases|TEM,221,0,0,271,0,0,0,0,287,0,131,0,0,0,0,0
MEG_1561|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0,0,0,0,0,0,0,0,0,269,0,0,0,393,135,184
MEG_7263|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,144912,8577,13708,79533,76746,5015,43951,7357,72934,1028,48759,81599,76896,1438,743,541
MEG_2582|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRK,0,0,0,0,0,0,0,0,0,0,37,33,0,0,0,0
MEG_2115|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,0,0,0,0,0,0,0,0,348,1594,456,0,0,1272,1370,1658
MEG_1919|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
MEG_3197|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,75045,0,0,0,104115,60628,31230
MEG_6813|Drugs|betalactams|Class_A_betalactamases|TEM,529,68,363,410,1012,0,307,0,1074,45,618,210,675,0,0,34
MEG_911|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,55,0,0,0,0,0,0,0,105,0,0,0,189,111,52
MEG_7496|Drugs|Glycopeptides|VanB-type_regulator|VANSB,0,0,0,0,0,0,0,0,0,63,0,0,342,37,53,0
MEG_7651|Drugs|betalactams|Class_A_betalactamases|VEB,0,0,0,0,0,0,0,0,0,114,0,0,0,80,64,0
MEG_2959|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,37337,1954,3106,17563,14695,1165,13407,1582,35953,1284,22593,57321,25511,1622,1027,601
MEG_2743|Drugs|MLS|Macrolide_esterases|EREA,0,0,0,0,0,0,0,0,0,8046,0,0,0,9712,5620,3158
MEG_5811|Drugs|betalactams|Class_A_betalactamases|PSE,0,0,0,0,0,0,0,0,0,100,0,0,0,142,80,54
MEG_6780|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,296,0,0,0,0,0,0,475,139,389,0,0,0
MEG_7215|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,196363,162249,302114,230524,253802,328405,180680,174630,139840,11703,276425,96604,197599,13938,8209,4692
MEG_767|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,4129,145,19,1787,4540,217,1485,121,2463,874,4991,6420,5979,1082,635,413
MEG_5261|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,963,0,0,0,1104,689,401
MEG_2915|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,332,436,672,0,0,468,0,250,0,561,0,61,0,786,437,237
MEG_973|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,3971,129,37,1820,2843,218,1318,94,2356,994,4811,8983,5462,1189,675,470
MEG_2672|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,9264,502,650,4192,3964,276,2455,391,4692,72,3144,5520,4034,78,28,0
MEG_6895|Drugs|betalactams|Class_A_betalactamases|TEM,827,78,717,766,1578,0,553,0,2368,92,1316,625,1004,0,58,0
MEG_2995|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0,0,0,0,0,0,0,0,0,34,0,0,0,0,76,36
MEG_4675|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,37,57002,0,0,0,68950,39271,23677
MEG_708|Drugs|betalactams|Class_A_betalactamases|AER,0,0,0,0,0,0,0,0,0,16457,0,0,0,19597,11320,6590
MEG_776|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1844,0,0,669,1094,83,549,0,1086,793,2502,5496,1693,879,547,334
MEG_6163|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,755,169,84,9517,2341,29,5332,400,138,15,205,124,32019,0,29,18
MEG_7245|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETY,0,0,0,3471,1303,0,1861,0,0,0,0,0,426,97,0,0
MEG_174|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,133,0,0,0,0,0,0,0,268,0,73,37,0,0,0,0
MEG_6840|Drugs|betalactams|Class_A_betalactamases|TEM,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3842|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,1809,683,0,493,4738,0,1238,147,1463,112879,2427,10749,0,153583,81902,43254
MEG_6530|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|SMET,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,328
MEG_2957|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,966,0,0,0,1076,692,473
MEG_6160|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0,0,0,7450,0,0,0,0,0,0,0,0,25253,0,0,0
MEG_6999|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET45,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0
MEG_308|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,168,0,0,0,198,97,87
MEG_351|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,417,0,0,0,484,289,204
MEG_4417|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,27,40254,0,0,0,46338,25004,15704
MEG_3646|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAB,0,0,0,0,0,627,5464,427,0,0,0,0,0,0,0,0
MEG_1456|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
MEG_2926|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,745,1128,0,0,0,0,0,0,535,0,0,0,613,422,168
MEG_1123|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,0,0,0,0,0,0,0,0,0,25,0,0,0,45,32,0
MEG_5250|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,363,0,0,0,484,338,188
MEG_7199|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,0,0,0,1417,590,1032,813,0,147,1959,866,710,553,1768,1130,745
MEG_782|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,1842,3358,1258,0,2260,1297,678
MEG_1818|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0
MEG_3178|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,40400,2987,4542,13830,10955,3598,9932,2704,28421,987,16836,36797,21451,0,0,0
MEG_6542|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,82474,3953,6886,40273,34935,2264,24865,3929,38532,2259,25022,43759,35101,2819,1458,1034
MEG_5064|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,52684,0,0,0,63387,35504,21274
MEG_3103|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,0,0,0,0,0,0,3212,0,0,0,3654,2208,1189
MEG_6616|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,12315,560,343,1306,9138,1504,1653,159,13729,91883,46202,49835,3813,112725,66075,29845
MEG_7027|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,1976,46683,221088,241045,149824,223990,199333,101314,379,902,147,135,62347,764,530,338
MEG_7252|Drugs|betalactams|Class_A_betalactamases|TLA,0,0,0,0,0,0,0,0,0,8015,0,0,0,9263,5590,3437
MEG_222|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,119,0,0,0,152,85,54
MEG_2620|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,109,0,0,0,76,72,30
MEG_7266|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_940|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,498,0,0,221,346,0,156,0,355,2441,2089,1247,404,2953,1900,1075
MEG_2020|Metals|Copper_resistance|Copper_resistance_protein|COPA,1100,0,0,296,274,0,301,0,617,0,251,397,238,0,0,0
MEG_6521|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME,0,0,0,0,0,0,0,0,0,1029,0,0,0,1031,1396,1522
MEG_1050|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,192,0,0,2598,1902,0,1659,0,563,97,34,40,2781,160,137,0
MEG_3228|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,867,0,0,0,1209,518,451
MEG_3661|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARA,25809,1856,3992,20606,16743,1281,12414,1941,17825,319,12946,21534,20337,389,196,121
MEG_2811|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,66175,449,5386,124,72,1828,46,512,75544,36,117866,60724,0,45,0,0
MEG_330|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,2141,0,0,0,2974,1613,877
MEG_6632|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,6368,72,294,346,137,159,761,130,1057,6068,2337,1223,3427,8117,4267,2327
MEG_7162|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,27510,190304,630052,195605,208630,395683,151322,282989,77680,30125,35974,11730,118258,32802,19430,12167
MEG_1745|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEF,6009,438,0,333,8418,0,317,0,36861,0,0,0,1398,0,0,0
MEG_861|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,60,0,0,49,1474,0,190,0,81,1277,620,340,1039,1407,892,481
MEG_2868|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,54138,4190,7800,18673,21519,2120,51412,3298,49761,809,59986,155652,124288,1003,557,570
MEG_6829|Drugs|betalactams|Class_A_betalactamases|TEM,475,74,369,545,1112,0,341,0,1236,63,644,212,778,74,54,0
MEG_3815|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,7400,232837,762085,53662,47293,575702,29635,344028,18017,19517,35088,5761,0,20026,12534,7362
MEG_806|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,1836,0,0,0,0,0
MEG_1546|Drugs|betalactams|Class_A_betalactamases|CARB,0,0,0,0,0,0,0,0,0,3254,0,0,0,3993,2240,1540
MEG_6633|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,5650,65,317,371,161,266,717,146,1006,5312,1922,1047,2895,7328,3875,2121
MEG_2920|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,470,794,1241,0,62,815,0,492,0,465,0,124,0,563,353,144
MEG_185|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2965|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743
MEG_838|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,1212,0,193,0,64,992,461,212,899,1053,638,313
MEG_3986|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,0,1365,1371,0,0,0,0,0,0,0,0,0,0,4920
MEG_3489|Drugs|betalactams|Class_A_betalactamases|KPC,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
MEG_70|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3-PRIME,0,0,0,0,0,0,0,0,0,216,0,0,0,346,0,0
MEG_2456|Metals|Copper_resistance|Copper_resistance_protein|CUTC,67216,4669,8044,42525,40020,2906,26223,3905,38147,564,26371,43857,41718,675,429,291
MEG_3076|Biocides|Acid_resistance|Acid_resistance_protein|GADA,328184,26574,43031,231672,220494,15348,155920,22721,191797,2866,153460,272318,253348,4393,1820,1437
MEG_2633|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,163,0,0,0,120,100,61
MEG_6921|Drugs|betalactams|Class_A_betalactamases|TEM,139,0,0,95,0,0,0,0,219,0,0,0,0,0,0,0
MEG_1024|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,333,0,2211,551,0,1146,0,0,0,582,0,519,0,0,0
MEG_6951|Drugs|betalactams|Class_A_betalactamases|TEM,700,56,546,704,1659,0,532,0,1861,85,959,345,986,84,0,38
MEG_407|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,210045,13681,22828,126588,122431,8145,75549,11725,108071,5827,81311,139733,131667,7530,4074,2738
MEG_5148|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,790477,0,0,0,1019362,583253,299613
MEG_710|Drugs|betalactams|Class_B_betalactamases|AIM,0,0,0,0,0,0,0,0,0,2502,0,0,0,3021,1998,1072
MEG_1246|Drugs|betalactams|Class_A_betalactamases|BLAA,0,0,0,0,0,0,0,0,0,103,0,0,0,152,97,80
MEG_240|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,48,0,0,0,68,56,0
MEG_7494|Drugs|Glycopeptides|VanB-type_regulator|VANSB,0,0,0,0,0,0,0,0,0,32,0,0,242,0,41,0
MEG_1084|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,18210,1555,1250,7242,2586,626,2848,707,8508,31084,8168,6653,1856,38282,23051,11175
MEG_3600|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,9339,0,0,2379,5295,0,2234,0,30526,0,29792,16725,3517,0,0,26
MEG_3211|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,4775,0,0,0,6175,3703,0
MEG_2573|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRC|RequiresSNPConfirmation,1255,0,0,0,0,0,0,0,1216,36,3120,1062,0,48,60,42
MEG_6782|Drugs|betalactams|Class_A_betalactamases|TEM,300,28,236,275,722,0,223,0,736,31,400,190,421,0,0,0
MEG_2640|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0,20,0,0,0,11,0,0,0,36,357,37,0,29,0,14
MEG_3896|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,503,201,0,192,1904,0,744,0,428,799,807,5224,824,992,741,408
MEG_1855|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0
MEG_7243|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,54100,106387,109996,139964,64677,153193,45414,121758,139743,3076,81778,6639,22640,4397,2334,1603
MEG_502|Metals|Tellurium_resistance|Tellurium_resistance_protein|ACTP1,0,0,0,0,0,0,0,0,0,37541,0,0,0,0,29255,15108
MEG_4009|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,53689,3551,5815,30193,28012,1918,17701,2893,25870,514,19232,30757,30405,620,364,363
MEG_1490|Drugs|Cationic_antimicrobial_peptides|Cationic_peptide-resistant_16S_ribosomal_subunit_protein|CAP16S|RequiresSNPConfirmation,11246,8396,1972,2203,1866,2521,2837,4418,4693,1940,3258,2065,1222,992,2716,3939
MEG_7450|Drugs|Glycopeptides|VanA-type_regulator|VANRA,0,0,0,0,0,0,0,0,155,0,105,0,0,0,76,0
MEG_2797|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,265961,4030,3666,531883,529347,3090,427865,28766,239712,42405,621152,355827,450053,44126,25830,14598
MEG_974|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,46,0,0,44,1347,0,151,0,68,1172,633,340,837,1224,833,382
MEG_7434|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,0,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0
MEG_2900|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETB,139781,9573,18935,103201,90792,6243,58877,9220,111347,1362,66259,123610,87071,1842,815,683
MEG_2730|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,57099,3991,6709,38859,38893,2386,21499,3669,30192,511,25463,43162,29740,663,393,458
MEG_64|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,4640,0,0,0,0,0,16,0,10253,36,5134,2554,0,40,30,0
MEG_4670|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,374,0,0,0,450,333,214
MEG_6585|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7166|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,51964,174720,596604,296637,301291,307726,248730,221969,69260,50885,33403,12941,208228,56184,37091,17918
MEG_2050|Metals|Copper_resistance|Copper_resistance_protein|COPC,0,0,0,69,0,0,0,0,63,1760,0,0,24,2409,1166,694
MEG_5268|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,35857,0,0,0,43417,23836,15594
MEG_3980|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,2205,0,0,0,0,0,0,0,2152,0,2207,1195,0,0,0,0
MEG_4066|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRA,810,0,0,92,0,0,0,0,877,560,1200,526,0,545,316,284
MEG_966|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,69,0,0,85,1868,0,249,0,94,1590,936,504,1137,1873,1207,688
MEG_5845|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACG,0,0,16,1572,143,0,0,0,0,4419,8,0,0,5711,2962,1523
MEG_3868|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,0,0,0,0,0,0,0,0,61,2325,26,15,0,3368,1578,1015
MEG_2663|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPSA,0,0,0,0,0,0,0,0,0,2009,0,0,0,2694,1645,892
MEG_7301|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,197909,34053,64033,89166,87940,54003,52326,38050,112964,32903,85385,134920,80644,45361,26674,13299
MEG_4409|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,490,0,0,0,513,308,217
MEG_7307|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,151492,92600,194552,61098,69340,132634,37919,94611,39929,54594,48391,18525,66888,69857,40485,23674
MEG_7330|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation,650,134,0,168,103,0,177,0,338,0,67,149,103,0,0,0
MEG_4196|Metals|Nickel_resistance|Nickel_resistance_protein|NIRB,0,0,0,0,0,0,0,0,0,14,0,0,0,81,36,30
MEG_2740|Drugs|MLS|Macrolide_esterases|EREA,0,0,0,0,0,0,0,0,0,4511,0,0,0,5531,2634,2053
MEG_995|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,832,0,78,492,135,524,234,138,1368,136,1947,2662,68,167,81,110
MEG_7598|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYB,0,0,0,0,116,0,119,0,0,275,0,0,1800,326,257,261
MEG_6662|Drugs|betalactams|Class_A_betalactamases|TEM,438,0,279,355,856,0,285,0,963,0,525,177,573,0,0,0
MEG_7315|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,35154,33674,72751,21830,22427,49830,15026,41509,16747,52694,34808,15189,18236,67716,35879,22393
MEG_2704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EFMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7312|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,72927,80539,266159,26170,22943,145888,15001,104092,44127,29217,60380,28812,16583,39965,23667,12515
MEG_6619|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,4525,124,0,234,0,0,450,0,753,3726,0,711,0,4826,2641,1537
MEG_5824|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|QACAB,0,0,0,0,0,0,0,0,0,278,0,0,0,201,141,148
MEG_6807|Drugs|betalactams|Class_A_betalactamases|TEM,566,73,454,569,1506,0,466,0,1575,45,851,350,954,89,28,32
MEG_3244|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,3664,1241,0,1798,1486,0,1112,1013,2319,0,1210,1400,995,0,0,0
MEG_1652|Biocides|Biguanide_resistance|Biguanide_cation_efflux|CEPAB,0,0,0,77,0,0,0,0,0,727,297,0,0,817,656,636
MEG_7217|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,210943,165594,319352,251796,279265,346810,198952,176221,142520,11793,319787,112865,215161,14357,8501,4616
MEG_702|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEN,0,0,0,0,0,0,0,0,0,47,0,0,0,62,55,38
MEG_1772|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,0,0,0,0,4958,0,0,0,0,2095,0,0,3475,2727,1433,1048
MEG_1688|Drugs|betalactams|Class_A_betalactamases|CFX,59,7296,14213,33568,24492,33178,10713,37120,0,1986,0,0,5989,2623,1054,1095
MEG_6913|Drugs|betalactams|Class_A_betalactamases|TEM,147,0,0,150,0,0,63,0,200,0,159,0,0,0,0,0
MEG_2913|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,324,674,1030,0,0,592,0,370,0,305,0,162,0,338,176,99
MEG_6725|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,151,190,0,0,0,0,575,0,314,116,0,0,0,0
MEG_2637|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,27,0,0,0,0,0,0,0,31,32,272,43,0,37,0,0
MEG_1645|Drugs|betalactams|Class_A_betalactamases|CEPA,493,0,0,257,1923,0,594,0,4252,0,60,157,340,0,0,0
MEG_6955|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,85,0,0,0,0,0,0,0,342,163,0,20,0,185,69,71
MEG_989|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,401,0,0,177,0,0,107,65,539,0,773,988,0,0,0,0
MEG_741|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,124,0,0,0,0,0,0,0,295,0,1250,811,0,21,0,0
MEG_2393|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2927|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,514,862,1334,0,62,810,0,487,0,405,0,115,0,563,304,177
MEG_4198|Metals|Nickel_resistance|Nickel_resistance_protein|NIRD,0,0,0,0,0,0,0,0,0,120,0,0,0,0,44,62
MEG_3982|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,3205,0,0,0,0,0,0,0,2776,0,0,0,0,0,0,0
MEG_6510|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,99643,0,0,14461,29500,0,16899,0,73999,2013,19202,30901,670,2752,1328,1036
MEG_6695|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,78,0,0,0,0,167,0,0,0,0,0,0,0
MEG_1682|Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CFRA,0,194,160,108,0,693,69,188,0,0,0,0,40,0,0,0
MEG_6079|Drugs|betalactams|Class_A_betalactamases|ROB,0,2274,12562,381,2578,2643,233,3586,0,0,0,0,106,0,0,0
MEG_6623|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,5921,0,0,0,0,0,423,0,5868,21776,26971,19466,0,27796,15848,7695
MEG_4215|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|NPMA,111,0,0,398,585,0,340,0,867,0,874,234,5987,0,0,0
MEG_1860|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
MEG_7350|Drugs|Glycopeptides|VanB-type_resistance_protein|VANB,0,0,0,0,33,0,15,0,0,0,0,0,173,0,0,0
MEG_2809|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,264449,11074,37565,745,582,49806,553,14259,532183,0,1240630,955749,539,277,0,134
MEG_7149|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,50991,174731,705009,245214,237583,363091,205767,289663,89007,32869,35450,15124,145146,34591,20546,12237
MEG_677|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEA,0,0,0,0,0,0,0,0,0,119,0,0,0,93,125,69
MEG_1086|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,22365,2148,1705,9647,3231,736,3593,924,10872,41419,10611,8898,2353,49670,30261,14139
MEG_1602|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,115,0,0,0,194,99,68
